1,0,0,-10,2,
230,446,420,6,
231,361,-397,-1,
232,250,-437,-7,
233,100,-288,8,
234,182,-117,2,
235,463,-435,8,
236,271,134,-1,
237,-233,421,-5,
238,122,71,5,
239,328,30,4,
240,-196,-408,3,
241,-341,-273,-4,
242,40,-212,1,
243,285,-480,4,
244,-464,398,-3,
245,280,334,-4,
246,-345,345,-4,
247,6,-201,-8,
248,207,-174,-2,
249,434,-118,-2,
250,-377,115,8,
251,298,-453,-8,
252,223,-374,0,
253,-150,270,0,
254,-82,465,2,
255,-494,-422,0,
256,-28,174,-5,
257,-468,312,7,
258,-140,198,2,
259,-202,308,1,
260,164,-202,-2,
261,-497,491,6,
262,-80,378,0,
263,295,253,8,
264,-37,-191,0,
265,191,414,10,
266,400,105,1,
267,-292,303,-1,
268,-335,95,3,
269,-474,-86,-1,
270,-259,82,4,
271,-338,102,0,
272,103,41,-4,
273,-185,167,-7,
274,13,-343,-2,
275,131,282,6,
276,-170,307,8,
277,265,55,2,
278,-209,190,-8,
279,278,40,2,
280,320,25,-5,
281,-173,473,-1,
282,74,372,0,
283,453,489,-7,
284,-340,151,2,
285,58,-416,0,
286,-257,322,5,
287,-6,-199,-7,
288,22,-145,2,
289,4,10,1,
290,-494,405,2,
291,-492,-391,-5,
292,-155,143,4,
293,489,194,8,
294,-211,213,6,
295,467,182,4,
296,-108,-336,3,
297,108,-130,-7,
298,101,-429,-6,
299,-242,16,-6,
300,161,153,-10,
301,22,385,-9,
302,348,-278,-10,
303,-440,-172,-6,
304,-327,338,5,
305,-92,-494,-3,
306,-147,-253,-6,
307,79,-286,9,
308,34,273,2,
309,-132,-53,5,
310,242,14,-7,
311,300,-200,1,
312,-352,-168,-1,
313,348,283,-10,
314,281,424,-9,
315,239,-179,8,
316,-64,373,-7,
317,-229,132,0,
318,-53,344,-9,
319,-120,430,0,
320,352,-416,-8,
321,342,-346,7,
322,300,353,6,
323,230,277,5,
324,413,-191,7,
325,412,-166,-2,
326,374,227,-10,
327,379,-267,-6,
328,-21,-312,4,
329,170,336,5,
330,78,18,6,
331,206,95,-9,
332,-55,-166,0,
333,-32,210,-7,
334,205,389,7,
335,168,112,-7,
336,-293,-325,2,
337,-262,-370,-8,
338,-168,-343,-9,
339,-32,-463,0,
340,-418,383,-9,
341,208,-288,2,
342,-247,315,0,
343,232,-386,9,
344,95,-233,-3,
345,-489,294,6,
346,228,-31,8,
347,133,-409,-6,
348,-36,242,0,
349,358,-54,-10,
350,-478,122,5,
351,34,-366,2,
352,-191,442,7,
353,-463,-444,-1,
354,-63,-471,5,
355,230,222,6,
356,261,307,9,
357,-111,-155,5,
358,-158,110,-9,
359,81,98,-3,
360,-142,359,4,
361,-150,293,3,
362,-30,-203,-2,
363,-277,316,6,
364,-343,-484,-8,
365,-309,77,5,
366,498,-363,0,
367,-450,-221,1,
368,-453,-372,-1,
369,258,350,-2,
370,71,-165,-6,
371,183,-378,-8,
372,-479,109,8,
373,-138,136,5,
374,-318,-28,0,
375,-152,-366,-4,
376,-51,199,-2,
377,-21,-356,1,
378,-487,-450,9,
379,73,-465,8,
380,271,-440,-1,
381,-199,211,-9,
382,4,-368,-8,
383,-286,123,-6,
384,-71,-37,-1,
385,-35,412,9,
386,-270,341,-1,
387,-381,-489,4,
388,-141,301,-4,
389,-385,434,-6,
390,-255,-66,5,
391,-156,389,10,
392,240,7,-5,
393,234,-237,-8,
394,337,-355,7,
395,437,304,-7,
396,-289,-42,-2,
397,367,131,0,
398,-46,-366,1,
399,-80,500,-6,
400,-381,-378,-4,
401,267,-217,4,
402,-159,113,0,
403,-206,-311,-8,
404,-181,75,2,
405,-284,458,-7,
406,-457,250,5,
407,310,-372,9,
408,-349,182,9,
409,264,-452,-3,
410,122,328,1,
411,-462,-298,-6,
412,1,47,0,
413,-226,-275,1,
414,154,235,-5,
415,-209,299,-4,
416,-135,-3,-4,
417,-149,-394,2,
418,-395,-186,7,
419,125,285,-5,
420,-167,-393,-2,
421,-26,33,-6,
422,20,385,2,
423,-283,335,-1,
424,-243,110,-8,
425,28,-308,4,
426,-181,448,7,
427,253,-166,5,
428,-19,73,5,
429,325,59,-9,
430,-11,394,-3,
431,344,-133,6,
432,266,-304,7,
433,181,203,-9,
434,494,-60,-8,
435,-277,378,-8,
436,-243,-479,4,
437,-188,-305,-2,
438,-73,27,-5,
439,161,-483,-7,
440,488,-377,-4,
441,30,374,-8,
442,-114,381,8,
443,-72,59,3,
444,-318,269,-8,
445,28,-398,-9,
446,275,369,-6,
447,-479,-358,3,
448,-153,-457,-5,
449,-431,299,-4,
450,412,-413,-5,
451,-140,-391,1,
452,-42,-110,-7,
453,430,-381,-9,
454,450,-463,6,
455,202,-258,4,
456,-110,-233,-9,
457,87,-128,-3,
458,-23,408,3,
459,298,-470,1,
460,186,84,-1,
461,-492,237,-5,
462,-132,319,2,
463,-267,-448,9,
464,-319,42,0,
465,336,264,7,
466,303,-86,8,
467,-495,-126,8,
468,-234,-232,-7,
469,341,-147,-9,
470,-421,33,-1,
471,-439,-164,-10,
472,364,39,4,
473,-442,-358,7,
474,-211,-129,9,
475,27,422,-6,
476,227,180,-10,
477,-69,-54,9,
478,-409,164,6,
479,-455,-218,3,
480,29,217,-8,
481,113,106,9,
482,78,-317,10,
483,-447,396,0,
484,323,-339,0,
485,-400,87,-7,
486,-261,309,3,
487,-115,-123,8,
488,-266,151,-9,
489,347,245,-3,
490,218,180,2,
491,244,-64,0,
492,-106,-97,-5,
493,12,-111,0,
494,238,-40,-7,
495,-81,-156,-7,
496,438,237,-5,
497,381,241,9,
498,154,486,-8,
499,-172,-416,3,
500,430,55,7,
